customer_id,name,email,signup_date,order_id,order_date,amount
205,Customer_205,cust_205@example.com,2025-01-09,13493.0,2025-02-03,406.86
205,Customer_205,cust_205@example.com,2025-01-09,14505.0,2025-02-04,432.01
205,Customer_205,cust_205@example.com,2025-01-09,14741.0,2025-02-04,335.53
206,Customer_206,cust_206@example.com,2025-01-09,10079.0,2025-02-01,454.36
206,Customer_206,cust_206@example.com,2025-01-09,12191.0,2025-02-02,70.55
206,Customer_206,cust_206@example.com,2025-01-09,12477.0,2025-02-02,232.59
206,Customer_206,cust_206@example.com,2025-01-09,12925.0,2025-02-03,310.95
207,Customer_207,cust_207@example.com,2025-01-09,10174.0,2025-02-01,119.57
207,Customer_207,cust_207@example.com,2025-01-09,10987.0,2025-02-01,91.75
207,Customer_207,cust_207@example.com,2025-01-09,12338.0,2025-02-02,78.62
207,Customer_207,cust_207@example.com,2025-01-09,13801.0,2025-02-03,59.18
208,Customer_208,cust_208@example.com,2025-01-09,10349.0,2025-02-01,123.18
208,Customer_208,cust_208@example.com,2025-01-09,12166.0,2025-02-02,200.38
208,Customer_208,cust_208@example.com,2025-01-09,12292.0,2025-02-02,31.99
208,Customer_208,cust_208@example.com,2025-01-09,12831.0,2025-02-02,236.45
209,Customer_209,cust_209@example.com,2025-01-09,11629.0,2025-02-02,128.09
209,Customer_209,cust_209@example.com,2025-01-09,12814.0,2025-02-02,103.97
209,Customer_209,cust_209@example.com,2025-01-09,13319.0,2025-02-03,38.5
209,Customer_209,cust_209@example.com,2025-01-09,14530.0,2025-02-04,284.4
210,Customer_210,cust_210@example.com,2025-01-09,11405.0,2025-02-01,73.2
210,Customer_210,cust_210@example.com,2025-01-09,11460.0,2025-02-02,312.69
210,Customer_210,cust_210@example.com,2025-01-09,12095.0,2025-02-02,121.61
210,Customer_210,cust_210@example.com,2025-01-09,13654.0,2025-02-03,172.29
210,Customer_210,cust_210@example.com,2025-01-09,13802.0,2025-02-03,320.55
210,Customer_210,cust_210@example.com,2025-01-09,14081.0,2025-02-03,377.9
210,Customer_210,cust_210@example.com,2025-01-09,14606.0,2025-02-04,383.28
210,Customer_210,cust_210@example.com,2025-01-09,14822.0,2025-02-04,107.68
211,Customer_211,cust_211@example.com,2025-01-09,13144.0,2025-02-03,115.35
211,Customer_211,cust_211@example.com,2025-01-09,13331.0,2025-02-03,100.18
211,Customer_211,cust_211@example.com,2025-01-09,13380.0,2025-02-03,341.79
211,Customer_211,cust_211@example.com,2025-01-09,13723.0,2025-02-03,210.66
212,Customer_212,cust_212@example.com,2025-01-09,11147.0,2025-02-01,34.09
213,Customer_213,cust_213@example.com,2025-01-09,10839.0,2025-02-01,89.62
213,Customer_213,cust_213@example.com,2025-01-09,13050.0,2025-02-03,251.82
213,Customer_213,cust_213@example.com,2025-01-09,13053.0,2025-02-03,352.86
213,Customer_213,cust_213@example.com,2025-01-09,13252.0,2025-02-03,271.46
213,Customer_213,cust_213@example.com,2025-01-09,13607.0,2025-02-03,458.58
213,Customer_213,cust_213@example.com,2025-01-09,14108.0,2025-02-03,78.2
214,Customer_214,cust_214@example.com,2025-01-09,11085.0,2025-02-01,224.77
214,Customer_214,cust_214@example.com,2025-01-09,12229.0,2025-02-02,252.95
214,Customer_214,cust_214@example.com,2025-01-09,13603.0,2025-02-03,281.23
214,Customer_214,cust_214@example.com,2025-01-09,13957.0,2025-02-03,327.0
214,Customer_214,cust_214@example.com,2025-01-09,14274.0,2025-02-03,69.6
214,Customer_214,cust_214@example.com,2025-01-09,14731.0,2025-02-04,225.77
215,Customer_215,cust_215@example.com,2025-01-09,10012.0,2025-02-01,215.92
215,Customer_215,cust_215@example.com,2025-01-09,10751.0,2025-02-01,396.75
215,Customer_215,cust_215@example.com,2025-01-09,11502.0,2025-02-02,280.4
215,Customer_215,cust_215@example.com,2025-01-09,14457.0,2025-02-04,438.74
216,Customer_216,cust_216@example.com,2025-01-09,11111.0,2025-02-01,436.77
216,Customer_216,cust_216@example.com,2025-01-09,11367.0,2025-02-01,470.79
216,Customer_216,cust_216@example.com,2025-01-09,11767.0,2025-02-02,41.85
216,Customer_216,cust_216@example.com,2025-01-09,11950.0,2025-02-02,302.13
216,Customer_216,cust_216@example.com,2025-01-09,12008.0,2025-02-02,275.6
216,Customer_216,cust_216@example.com,2025-01-09,12483.0,2025-02-02,81.19
216,Customer_216,cust_216@example.com,2025-01-09,12909.0,2025-02-03,463.64
216,Customer_216,cust_216@example.com,2025-01-09,14326.0,2025-02-04,304.1
216,Customer_216,cust_216@example.com,2025-01-09,14788.0,2025-02-04,476.29
217,Customer_217,cust_217@example.com,2025-01-10,10114.0,2025-02-01,405.77
217,Customer_217,cust_217@example.com,2025-01-10,10698.0,2025-02-01,280.65
217,Customer_217,cust_217@example.com,2025-01-10,10786.0,2025-02-01,249.77
217,Customer_217,cust_217@example.com,2025-01-10,10921.0,2025-02-01,437.06
217,Customer_217,cust_217@example.com,2025-01-10,11737.0,2025-02-02,387.95
217,Customer_217,cust_217@example.com,2025-01-10,12487.0,2025-02-02,233.5
217,Customer_217,cust_217@example.com,2025-01-10,13176.0,2025-02-03,393.64
218,Customer_218,cust_218@example.com,2025-01-10,10167.0,2025-02-01,302.07
218,Customer_218,cust_218@example.com,2025-01-10,10595.0,2025-02-01,481.56
218,Customer_218,cust_218@example.com,2025-01-10,11402.0,2025-02-01,28.91
218,Customer_218,cust_218@example.com,2025-01-10,11925.0,2025-02-02,464.62
218,Customer_218,cust_218@example.com,2025-01-10,12524.0,2025-02-02,240.22
218,Customer_218,cust_218@example.com,2025-01-10,12770.0,2025-02-02,111.93
218,Customer_218,cust_218@example.com,2025-01-10,13741.0,2025-02-03,32.29
218,Customer_218,cust_218@example.com,2025-01-10,14564.0,2025-02-04,110.35
218,Customer_218,cust_218@example.com,2025-01-10,14745.0,2025-02-04,278.76
219,Customer_219,cust_219@example.com,2025-01-10,13807.0,2025-02-03,11.05
220,Customer_220,cust_220@example.com,2025-01-10,10267.0,2025-02-01,115.48
220,Customer_220,cust_220@example.com,2025-01-10,10427.0,2025-02-01,422.84
220,Customer_220,cust_220@example.com,2025-01-10,10588.0,2025-02-01,362.78
220,Customer_220,cust_220@example.com,2025-01-10,10808.0,2025-02-01,192.87
220,Customer_220,cust_220@example.com,2025-01-10,12548.0,2025-02-02,152.73
220,Customer_220,cust_220@example.com,2025-01-10,12700.0,2025-02-02,92.84
220,Customer_220,cust_220@example.com,2025-01-10,13161.0,2025-02-03,93.16
220,Customer_220,cust_220@example.com,2025-01-10,13483.0,2025-02-03,461.76
220,Customer_220,cust_220@example.com,2025-01-10,13485.0,2025-02-03,120.2
220,Customer_220,cust_220@example.com,2025-01-10,13671.0,2025-02-03,104.93
221,Customer_221,cust_221@example.com,2025-01-10,12611.0,2025-02-02,142.77
221,Customer_221,cust_221@example.com,2025-01-10,13011.0,2025-02-03,253.13
221,Customer_221,cust_221@example.com,2025-01-10,13358.0,2025-02-03,469.85
222,Customer_222,cust_222@example.com,2025-01-10,11526.0,2025-02-02,61.7
222,Customer_222,cust_222@example.com,2025-01-10,12077.0,2025-02-02,151.7
222,Customer_222,cust_222@example.com,2025-01-10,13221.0,2025-02-03,205.56
222,Customer_222,cust_222@example.com,2025-01-10,13871.0,2025-02-03,60.75
223,Customer_223,cust_223@example.com,2025-01-10,10613.0,2025-02-01,246.68
223,Customer_223,cust_223@example.com,2025-01-10,10747.0,2025-02-01,29.89
223,Customer_223,cust_223@example.com,2025-01-10,11203.0,2025-02-01,310.78
223,Customer_223,cust_223@example.com,2025-01-10,11809.0,2025-02-02,229.19
223,Customer_223,cust_223@example.com,2025-01-10,12059.0,2025-02-02,479.58
223,Customer_223,cust_223@example.com,2025-01-10,12274.0,2025-02-02,211.24
223,Customer_223,cust_223@example.com,2025-01-10,12492.0,2025-02-02,263.2
223,Customer_223,cust_223@example.com,2025-01-10,13163.0,2025-02-03,387.34
223,Customer_223,cust_223@example.com,2025-01-10,14112.0,2025-02-03,58.61
223,Customer_223,cust_223@example.com,2025-01-10,14826.0,2025-02-04,347.43
224,Customer_224,cust_224@example.com,2025-01-10,10914.0,2025-02-01,28.8
224,Customer_224,cust_224@example.com,2025-01-10,11994.0,2025-02-02,54.61
224,Customer_224,cust_224@example.com,2025-01-10,12051.0,2025-02-02,323.72
224,Customer_224,cust_224@example.com,2025-01-10,12072.0,2025-02-02,346.51
224,Customer_224,cust_224@example.com,2025-01-10,13296.0,2025-02-03,291.24
225,Customer_225,cust_225@example.com,2025-01-10,10222.0,2025-02-01,36.83
225,Customer_225,cust_225@example.com,2025-01-10,10237.0,2025-02-01,239.02
225,Customer_225,cust_225@example.com,2025-01-10,10271.0,2025-02-01,341.29
225,Customer_225,cust_225@example.com,2025-01-10,11233.0,2025-02-01,278.98
225,Customer_225,cust_225@example.com,2025-01-10,11325.0,2025-02-01,279.31
225,Customer_225,cust_225@example.com,2025-01-10,12249.0,2025-02-02,213.28
225,Customer_225,cust_225@example.com,2025-01-10,14726.0,2025-02-04,14.04
226,Customer_226,cust_226@example.com,2025-01-10,10409.0,2025-02-01,422.85
226,Customer_226,cust_226@example.com,2025-01-10,11610.0,2025-02-02,345.91
226,Customer_226,cust_226@example.com,2025-01-10,11906.0,2025-02-02,403.74
226,Customer_226,cust_226@example.com,2025-01-10,11923.0,2025-02-02,11.48
226,Customer_226,cust_226@example.com,2025-01-10,11978.0,2025-02-02,168.71
226,Customer_226,cust_226@example.com,2025-01-10,12734.0,2025-02-02,278.93
226,Customer_226,cust_226@example.com,2025-01-10,13197.0,2025-02-03,118.61
226,Customer_226,cust_226@example.com,2025-01-10,13733.0,2025-02-03,265.96
226,Customer_226,cust_226@example.com,2025-01-10,14739.0,2025-02-04,234.45
227,Customer_227,cust_227@example.com,2025-01-10,10364.0,2025-02-01,33.75
227,Customer_227,cust_227@example.com,2025-01-10,10844.0,2025-02-01,348.4
227,Customer_227,cust_227@example.com,2025-01-10,11705.0,2025-02-02,381.62
227,Customer_227,cust_227@example.com,2025-01-10,12104.0,2025-02-02,211.93
227,Customer_227,cust_227@example.com,2025-01-10,13077.0,2025-02-03,150.23
227,Customer_227,cust_227@example.com,2025-01-10,13340.0,2025-02-03,343.11
227,Customer_227,cust_227@example.com,2025-01-10,13627.0,2025-02-03,323.62
227,Customer_227,cust_227@example.com,2025-01-10,13714.0,2025-02-03,221.84
227,Customer_227,cust_227@example.com,2025-01-10,13789.0,2025-02-03,249.17
227,Customer_227,cust_227@example.com,2025-01-10,14600.0,2025-02-04,98.02
227,Customer_227,cust_227@example.com,2025-01-10,14642.0,2025-02-04,471.16
228,Customer_228,cust_228@example.com,2025-01-10,11156.0,2025-02-01,229.16
228,Customer_228,cust_228@example.com,2025-01-10,11365.0,2025-02-01,97.44
228,Customer_228,cust_228@example.com,2025-01-10,13140.0,2025-02-03,374.32
228,Customer_228,cust_228@example.com,2025-01-10,13498.0,2025-02-03,243.79
228,Customer_228,cust_228@example.com,2025-01-10,14322.0,2025-02-04,466.76
228,Customer_228,cust_228@example.com,2025-01-10,14719.0,2025-02-04,148.01
229,Customer_229,cust_229@example.com,2025-01-10,10842.0,2025-02-01,132.45
229,Customer_229,cust_229@example.com,2025-01-10,10988.0,2025-02-01,32.88
229,Customer_229,cust_229@example.com,2025-01-10,11201.0,2025-02-01,446.99
229,Customer_229,cust_229@example.com,2025-01-10,11291.0,2025-02-01,68.05
229,Customer_229,cust_229@example.com,2025-01-10,11559.0,2025-02-02,368.24
229,Customer_229,cust_229@example.com,2025-01-10,11746.0,2025-02-02,115.28
229,Customer_229,cust_229@example.com,2025-01-10,12414.0,2025-02-02,302.27
229,Customer_229,cust_229@example.com,2025-01-10,13281.0,2025-02-03,367.55
230,Customer_230,cust_230@example.com,2025-01-10,10402.0,2025-02-01,478.43
230,Customer_230,cust_230@example.com,2025-01-10,10762.0,2025-02-01,474.97
230,Customer_230,cust_230@example.com,2025-01-10,12799.0,2025-02-02,419.39
230,Customer_230,cust_230@example.com,2025-01-10,14680.0,2025-02-04,439.34
231,Customer_231,cust_231@example.com,2025-01-10,10142.0,2025-02-01,154.4
231,Customer_231,cust_231@example.com,2025-01-10,10191.0,2025-02-01,496.49
231,Customer_231,cust_231@example.com,2025-01-10,10220.0,2025-02-01,232.17
231,Customer_231,cust_231@example.com,2025-01-10,11139.0,2025-02-01,213.07
231,Customer_231,cust_231@example.com,2025-01-10,11344.0,2025-02-01,118.36
231,Customer_231,cust_231@example.com,2025-01-10,12403.0,2025-02-02,139.65
231,Customer_231,cust_231@example.com,2025-01-10,13016.0,2025-02-03,35.15
231,Customer_231,cust_231@example.com,2025-01-10,13306.0,2025-02-03,404.95
231,Customer_231,cust_231@example.com,2025-01-10,14464.0,2025-02-04,30.58
232,Customer_232,cust_232@example.com,2025-01-10,13102.0,2025-02-03,410.46
232,Customer_232,cust_232@example.com,2025-01-10,13137.0,2025-02-03,219.18
232,Customer_232,cust_232@example.com,2025-01-10,13930.0,2025-02-03,469.19
233,Customer_233,cust_233@example.com,2025-01-10,10247.0,2025-02-01,222.29
233,Customer_233,cust_233@example.com,2025-01-10,10345.0,2025-02-01,28.51
233,Customer_233,cust_233@example.com,2025-01-10,10716.0,2025-02-01,21.48
233,Customer_233,cust_233@example.com,2025-01-10,10850.0,2025-02-01,485.63
233,Customer_233,cust_233@example.com,2025-01-10,11072.0,2025-02-01,377.83
233,Customer_233,cust_233@example.com,2025-01-10,11152.0,2025-02-01,421.98
233,Customer_233,cust_233@example.com,2025-01-10,12056.0,2025-02-02,61.99
233,Customer_233,cust_233@example.com,2025-01-10,12071.0,2025-02-02,148.9
233,Customer_233,cust_233@example.com,2025-01-10,13226.0,2025-02-03,469.56
233,Customer_233,cust_233@example.com,2025-01-10,14004.0,2025-02-03,479.54
233,Customer_233,cust_233@example.com,2025-01-10,14468.0,2025-02-04,287.57
233,Customer_233,cust_233@example.com,2025-01-10,14760.0,2025-02-04,232.93
234,Customer_234,cust_234@example.com,2025-01-10,10239.0,2025-02-01,481.19
234,Customer_234,cust_234@example.com,2025-01-10,13314.0,2025-02-03,263.25
234,Customer_234,cust_234@example.com,2025-01-10,14201.0,2025-02-03,176.15
235,Customer_235,cust_235@example.com,2025-01-10,10753.0,2025-02-01,483.76
235,Customer_235,cust_235@example.com,2025-01-10,11639.0,2025-02-02,341.88
235,Customer_235,cust_235@example.com,2025-01-10,13243.0,2025-02-03,394.59
235,Customer_235,cust_235@example.com,2025-01-10,14103.0,2025-02-03,240.55
235,Customer_235,cust_235@example.com,2025-01-10,14571.0,2025-02-04,229.49
235,Customer_235,cust_235@example.com,2025-01-10,14641.0,2025-02-04,249.15
235,Customer_235,cust_235@example.com,2025-01-10,14834.0,2025-02-04,93.2
236,Customer_236,cust_236@example.com,2025-01-10,10978.0,2025-02-01,353.63
236,Customer_236,cust_236@example.com,2025-01-10,11274.0,2025-02-01,212.6
236,Customer_236,cust_236@example.com,2025-01-10,12195.0,2025-02-02,133.2
236,Customer_236,cust_236@example.com,2025-01-10,13237.0,2025-02-03,261.88
236,Customer_236,cust_236@example.com,2025-01-10,14601.0,2025-02-04,334.73
237,Customer_237,cust_237@example.com,2025-01-10,10570.0,2025-02-01,146.29
237,Customer_237,cust_237@example.com,2025-01-10,11633.0,2025-02-02,437.96
237,Customer_237,cust_237@example.com,2025-01-10,12376.0,2025-02-02,337.12
237,Customer_237,cust_237@example.com,2025-01-10,12844.0,2025-02-02,154.06
238,Customer_238,cust_238@example.com,2025-01-10,12941.0,2025-02-03,478.45
238,Customer_238,cust_238@example.com,2025-01-10,13234.0,2025-02-03,263.53
238,Customer_238,cust_238@example.com,2025-01-10,13652.0,2025-02-03,318.38
239,Customer_239,cust_239@example.com,2025-01-10,10915.0,2025-02-01,436.69
239,Customer_239,cust_239@example.com,2025-01-10,11086.0,2025-02-01,138.72
239,Customer_239,cust_239@example.com,2025-01-10,11558.0,2025-02-02,147.43
239,Customer_239,cust_239@example.com,2025-01-10,11868.0,2025-02-02,161.54
239,Customer_239,cust_239@example.com,2025-01-10,12901.0,2025-02-03,334.94
240,Customer_240,cust_240@example.com,2025-01-10,14037.0,2025-02-03,431.27
241,Customer_241,cust_241@example.com,2025-01-11,10184.0,2025-02-01,65.49
241,Customer_241,cust_241@example.com,2025-01-11,12679.0,2025-02-02,19.25
241,Customer_241,cust_241@example.com,2025-01-11,14523.0,2025-02-04,498.11
242,Customer_242,cust_242@example.com,2025-01-11,10066.0,2025-02-01,275.01
242,Customer_242,cust_242@example.com,2025-01-11,10905.0,2025-02-01,457.77
242,Customer_242,cust_242@example.com,2025-01-11,12083.0,2025-02-02,415.31
242,Customer_242,cust_242@example.com,2025-01-11,12246.0,2025-02-02,496.09
242,Customer_242,cust_242@example.com,2025-01-11,12482.0,2025-02-02,113.74
242,Customer_242,cust_242@example.com,2025-01-11,12728.0,2025-02-02,368.83
242,Customer_242,cust_242@example.com,2025-01-11,13051.0,2025-02-03,110.63
242,Customer_242,cust_242@example.com,2025-01-11,13100.0,2025-02-03,105.83
242,Customer_242,cust_242@example.com,2025-01-11,14796.0,2025-02-04,302.84
243,Customer_243,cust_243@example.com,2025-01-11,10201.0,2025-02-01,499.61
243,Customer_243,cust_243@example.com,2025-01-11,11198.0,2025-02-01,376.7
243,Customer_243,cust_243@example.com,2025-01-11,11918.0,2025-02-02,355.41
243,Customer_243,cust_243@example.com,2025-01-11,12310.0,2025-02-02,287.12
243,Customer_243,cust_243@example.com,2025-01-11,13591.0,2025-02-03,430.4
244,Customer_244,cust_244@example.com,2025-01-11,10051.0,2025-02-01,468.92
244,Customer_244,cust_244@example.com,2025-01-11,11454.0,2025-02-02,229.6
244,Customer_244,cust_244@example.com,2025-01-11,11722.0,2025-02-02,22.96
244,Customer_244,cust_244@example.com,2025-01-11,12898.0,2025-02-03,135.56
245,Customer_245,cust_245@example.com,2025-01-11,11862.0,2025-02-02,83.43
245,Customer_245,cust_245@example.com,2025-01-11,14207.0,2025-02-03,399.69
245,Customer_245,cust_245@example.com,2025-01-11,14879.0,2025-02-04,252.96
246,Customer_246,cust_246@example.com,2025-01-11,10473.0,2025-02-01,336.69
246,Customer_246,cust_246@example.com,2025-01-11,12372.0,2025-02-02,490.23
246,Customer_246,cust_246@example.com,2025-01-11,13039.0,2025-02-03,253.9
246,Customer_246,cust_246@example.com,2025-01-11,14298.0,2025-02-03,282.83
247,Customer_247,cust_247@example.com,2025-01-11,10282.0,2025-02-01,484.33
247,Customer_247,cust_247@example.com,2025-01-11,10580.0,2025-02-01,316.87
247,Customer_247,cust_247@example.com,2025-01-11,13702.0,2025-02-03,51.16
247,Customer_247,cust_247@example.com,2025-01-11,14882.0,2025-02-04,395.04
247,Customer_247,cust_247@example.com,2025-01-11,14934.0,2025-02-04,153.9
248,Customer_248,cust_248@example.com,2025-01-11,12852.0,2025-02-02,259.12
248,Customer_248,cust_248@example.com,2025-01-11,13769.0,2025-02-03,212.89
248,Customer_248,cust_248@example.com,2025-01-11,14805.0,2025-02-04,381.64
249,Customer_249,cust_249@example.com,2025-01-11,11008.0,2025-02-01,448.11
249,Customer_249,cust_249@example.com,2025-01-11,11082.0,2025-02-01,21.7
250,Customer_250,cust_250@example.com,2025-01-11,10969.0,2025-02-01,296.83
250,Customer_250,cust_250@example.com,2025-01-11,11794.0,2025-02-02,34.14
250,Customer_250,cust_250@example.com,2025-01-11,12359.0,2025-02-02,261.9
250,Customer_250,cust_250@example.com,2025-01-11,13503.0,2025-02-03,136.5
250,Customer_250,cust_250@example.com,2025-01-11,14041.0,2025-02-03,54.62
251,Customer_251,cust_251@example.com,2025-01-11,10906.0,2025-02-01,190.46
251,Customer_251,cust_251@example.com,2025-01-11,11848.0,2025-02-02,112.55
251,Customer_251,cust_251@example.com,2025-01-11,11982.0,2025-02-02,440.28
251,Customer_251,cust_251@example.com,2025-01-11,12287.0,2025-02-02,19.33
251,Customer_251,cust_251@example.com,2025-01-11,12458.0,2025-02-02,46.38
251,Customer_251,cust_251@example.com,2025-01-11,12484.0,2025-02-02,164.98
251,Customer_251,cust_251@example.com,2025-01-11,13806.0,2025-02-03,435.18
252,Customer_252,cust_252@example.com,2025-01-11,10104.0,2025-02-01,226.51
252,Customer_252,cust_252@example.com,2025-01-11,10791.0,2025-02-01,356.25
252,Customer_252,cust_252@example.com,2025-01-11,14640.0,2025-02-04,170.27
252,Customer_252,cust_252@example.com,2025-01-11,14851.0,2025-02-04,257.93
253,Customer_253,cust_253@example.com,2025-01-11,10035.0,2025-02-01,198.17
253,Customer_253,cust_253@example.com,2025-01-11,10447.0,2025-02-01,181.81
253,Customer_253,cust_253@example.com,2025-01-11,10653.0,2025-02-01,233.6
253,Customer_253,cust_253@example.com,2025-01-11,10761.0,2025-02-01,226.94
253,Customer_253,cust_253@example.com,2025-01-11,10894.0,2025-02-01,224.2
253,Customer_253,cust_253@example.com,2025-01-11,11100.0,2025-02-01,338.0
253,Customer_253,cust_253@example.com,2025-01-11,12931.0,2025-02-03,58.87
253,Customer_253,cust_253@example.com,2025-01-11,12985.0,2025-02-03,180.5
254,Customer_254,cust_254@example.com,2025-01-11,10339.0,2025-02-01,405.29
254,Customer_254,cust_254@example.com,2025-01-11,10363.0,2025-02-01,467.86
254,Customer_254,cust_254@example.com,2025-01-11,10602.0,2025-02-01,294.67
254,Customer_254,cust_254@example.com,2025-01-11,11352.0,2025-02-01,251.19
254,Customer_254,cust_254@example.com,2025-01-11,11390.0,2025-02-01,367.15
254,Customer_254,cust_254@example.com,2025-01-11,12751.0,2025-02-02,90.72
254,Customer_254,cust_254@example.com,2025-01-11,12971.0,2025-02-03,494.55
254,Customer_254,cust_254@example.com,2025-01-11,13437.0,2025-02-03,71.06
254,Customer_254,cust_254@example.com,2025-01-11,13622.0,2025-02-03,366.52
255,Customer_255,cust_255@example.com,2025-01-11,13883.0,2025-02-03,349.93
255,Customer_255,cust_255@example.com,2025-01-11,14910.0,2025-02-04,346.32
256,Customer_256,cust_256@example.com,2025-01-11,10449.0,2025-02-01,271.44
256,Customer_256,cust_256@example.com,2025-01-11,10898.0,2025-02-01,499.46
256,Customer_256,cust_256@example.com,2025-01-11,11608.0,2025-02-02,187.96
256,Customer_256,cust_256@example.com,2025-01-11,13240.0,2025-02-03,326.22
256,Customer_256,cust_256@example.com,2025-01-11,14986.0,2025-02-04,245.83
257,Customer_257,cust_257@example.com,2025-01-11,11096.0,2025-02-01,408.04
257,Customer_257,cust_257@example.com,2025-01-11,12153.0,2025-02-02,404.93
257,Customer_257,cust_257@example.com,2025-01-11,12434.0,2025-02-02,109.82
257,Customer_257,cust_257@example.com,2025-01-11,14412.0,2025-02-04,105.36
258,Customer_258,cust_258@example.com,2025-01-11,10625.0,2025-02-01,392.24
258,Customer_258,cust_258@example.com,2025-01-11,12046.0,2025-02-02,85.8
258,Customer_258,cust_258@example.com,2025-01-11,14099.0,2025-02-03,221.74
259,Customer_259,cust_259@example.com,2025-01-11,10229.0,2025-02-01,469.97
259,Customer_259,cust_259@example.com,2025-01-11,10859.0,2025-02-01,159.33
259,Customer_259,cust_259@example.com,2025-01-11,11249.0,2025-02-01,362.54
259,Customer_259,cust_259@example.com,2025-01-11,11928.0,2025-02-02,385.22
259,Customer_259,cust_259@example.com,2025-01-11,12806.0,2025-02-02,105.06
259,Customer_259,cust_259@example.com,2025-01-11,13665.0,2025-02-03,482.87
260,Customer_260,cust_260@example.com,2025-01-11,13002.0,2025-02-03,297.54
260,Customer_260,cust_260@example.com,2025-01-11,13413.0,2025-02-03,42.65
260,Customer_260,cust_260@example.com,2025-01-11,13457.0,2025-02-03,256.57
260,Customer_260,cust_260@example.com,2025-01-11,13679.0,2025-02-03,388.81
260,Customer_260,cust_260@example.com,2025-01-11,13697.0,2025-02-03,468.26
260,Customer_260,cust_260@example.com,2025-01-11,14422.0,2025-02-04,288.97
260,Customer_260,cust_260@example.com,2025-01-11,14504.0,2025-02-04,53.6
260,Customer_260,cust_260@example.com,2025-01-11,14869.0,2025-02-04,59.1
261,Customer_261,cust_261@example.com,2025-01-11,11253.0,2025-02-01,119.31
261,Customer_261,cust_261@example.com,2025-01-11,11372.0,2025-02-01,92.73
261,Customer_261,cust_261@example.com,2025-01-11,11606.0,2025-02-02,245.66
261,Customer_261,cust_261@example.com,2025-01-11,11976.0,2025-02-02,395.8
261,Customer_261,cust_261@example.com,2025-01-11,12415.0,2025-02-02,144.74
261,Customer_261,cust_261@example.com,2025-01-11,13151.0,2025-02-03,182.69
261,Customer_261,cust_261@example.com,2025-01-11,13290.0,2025-02-03,190.15
261,Customer_261,cust_261@example.com,2025-01-11,13453.0,2025-02-03,444.18
262,Customer_262,cust_262@example.com,2025-01-11,12007.0,2025-02-02,247.79
262,Customer_262,cust_262@example.com,2025-01-11,12891.0,2025-02-03,168.37
262,Customer_262,cust_262@example.com,2025-01-11,13956.0,2025-02-03,226.82
262,Customer_262,cust_262@example.com,2025-01-11,13962.0,2025-02-03,355.91
262,Customer_262,cust_262@example.com,2025-01-11,14204.0,2025-02-03,209.85
263,Customer_263,cust_263@example.com,2025-01-11,10329.0,2025-02-01,111.37
263,Customer_263,cust_263@example.com,2025-01-11,12671.0,2025-02-02,198.13
263,Customer_263,cust_263@example.com,2025-01-11,12755.0,2025-02-02,357.08
263,Customer_263,cust_263@example.com,2025-01-11,12997.0,2025-02-03,326.19
263,Customer_263,cust_263@example.com,2025-01-11,14626.0,2025-02-04,296.08
264,Customer_264,cust_264@example.com,2025-01-11,10522.0,2025-02-01,371.76
264,Customer_264,cust_264@example.com,2025-01-11,11531.0,2025-02-02,35.5
264,Customer_264,cust_264@example.com,2025-01-11,11564.0,2025-02-02,318.16
264,Customer_264,cust_264@example.com,2025-01-11,12279.0,2025-02-02,256.5
264,Customer_264,cust_264@example.com,2025-01-11,12820.0,2025-02-02,210.63
264,Customer_264,cust_264@example.com,2025-01-11,14391.0,2025-02-04,119.04
265,Customer_265,cust_265@example.com,2025-01-12,10718.0,2025-02-01,438.75
265,Customer_265,cust_265@example.com,2025-01-12,13718.0,2025-02-03,245.32
265,Customer_265,cust_265@example.com,2025-01-12,13860.0,2025-02-03,50.29
265,Customer_265,cust_265@example.com,2025-01-12,14419.0,2025-02-04,469.39
265,Customer_265,cust_265@example.com,2025-01-12,14931.0,2025-02-04,382.94
266,Customer_266,cust_266@example.com,2025-01-12,11870.0,2025-02-02,493.07
266,Customer_266,cust_266@example.com,2025-01-12,12928.0,2025-02-03,315.64
266,Customer_266,cust_266@example.com,2025-01-12,14080.0,2025-02-03,380.0
266,Customer_266,cust_266@example.com,2025-01-12,14972.0,2025-02-04,348.08
267,Customer_267,cust_267@example.com,2025-01-12,11962.0,2025-02-02,424.63
267,Customer_267,cust_267@example.com,2025-01-12,12598.0,2025-02-02,71.81
267,Customer_267,cust_267@example.com,2025-01-12,14293.0,2025-02-03,255.47
267,Customer_267,cust_267@example.com,2025-01-12,14774.0,2025-02-04,78.74
268,Customer_268,cust_268@example.com,2025-01-12,10254.0,2025-02-01,35.52
268,Customer_268,cust_268@example.com,2025-01-12,10639.0,2025-02-01,74.23
268,Customer_268,cust_268@example.com,2025-01-12,10976.0,2025-02-01,255.1
268,Customer_268,cust_268@example.com,2025-01-12,11674.0,2025-02-02,231.42
268,Customer_268,cust_268@example.com,2025-01-12,11780.0,2025-02-02,248.32
268,Customer_268,cust_268@example.com,2025-01-12,12374.0,2025-02-02,121.44
268,Customer_268,cust_268@example.com,2025-01-12,13640.0,2025-02-03,383.7
268,Customer_268,cust_268@example.com,2025-01-12,13659.0,2025-02-03,315.03
268,Customer_268,cust_268@example.com,2025-01-12,13891.0,2025-02-03,243.23
268,Customer_268,cust_268@example.com,2025-01-12,14035.0,2025-02-03,210.48
